text,label
environment forest climate change wildlife related protecting animal objection heavy amp mining transportation bhagwan mahavir wildlife sanctuary kalay oldev junction area kalay sanguem goa sir road kalay voldev junction area vp kalay sanguem south goa district coming bhagwan mahavir wildlife sanctuary western ghat zone area recently came know mining activity like transportation ore going start kalay railway yard passing wildlife sanctuary road shri kalanath temple area transportation going dangerous wildlife animal living bhagwan mahavir wildlife sanctuary locality therefore requested take strong step pas order stop illegal heavy transportation wildlife sanctuary kalay voldev junction area avoid damage environment wildlife animal please needful matter thanking amar naik mob x8x0x6x4x5,424
personnel training vigilancedisciplinary matter vigilance matter central vigilance commission relief sought kindly inform manner date disposal addendum dated 10112014 cvc complaint 170092014 exmember electricalrb sh kul bhushan b reference related grievance xoxaxxx0x2x1x0x4 dated 29112022 closedrejected online 20122022 resultant process cpgrams appeal xoxaxxxx2x0x0x9x7 dated 20122022 november 2022 heavy fraudulent penal rent recovery salary complainant commenced eastern railway presently headed gm sh arun arora c fact kindly note following rti appeal editedupdated text dated 10062014 disposed online 21042020 paper response dated 07102014 xoxlxxx0x4x6x7x6 dated 10062014 1 account nondisposal rti request xoxlxxx0x4x6x2x9 dated 27032014 sh k saxena edeemrb dispose rti appeal xoxlxxx0x4x6x2x9 dated 26022014 relating rti request xoxlxxx0x3x6x1x8 dated 22122013 2 rti request xoxlxxx0x3x6x1x8 dated 22122013 related rti appeal xoxlxxx0x3x6x1x8 dated 11102013 rti request xoxlxxx0x3x6x6x3 dated 04092013 3 05052014 director eorb sh k agrawal issued order continuing 34 month old cvc advised disciplinary proceeding gross violation dopt om 37232007avdiii vol 10 dated 14102013 4 cvc complaint 154432013 sh r virdi gmnfr presently pending edeem rti appeal xoxlxxx0x4x6x2x6 dated 20022014 disposed till date 5 23052014 sh g v reddy ed viglrb disposed 24 rti appeal summary manner violation section 196 rti act date cvc sought report cvomor complaint 10212014 sh k agrawal excvonfr date dopt disposed rti appeal xoxtxax2x1xx0x7x dated 11042014 violation section 196 rti act status appeal disposed 21042020 date action 21042020 remark reply appeal disposed october 2014,425
financial service banking division housing loan related related housing finance company applied loan lichfl year 2019 requested keep rate interest fixed loan recently received message emi increased rbi increased rate interest requested investigate matter directed lichfl keep emi rate fixed applied form application 201819 received copy original form document even requesting several time portal lichfl loan account x2x1x0x0x3x3,426
ex serviceman welfare pension related revision pensionanomaly pension airforce service esm x3x5x4x rank last held sgt ppo x4x2x1x1x5x3 concerned record office afro new delhi oic afro air force subjectmacp regarding dear sir 1i ex sgt rabindra nath service nox3x5x4x dod 31072013 q 20 yr 11 day per macp rule 01012006 served sgt rank 9 year getting pension jwo 2provide eppo copy latest 3i request oic afro new delhi issue corr ppo jwo rank provide macp benefit getting le pension take action asap thank,427
dear sir land seeding pending khata sdankhya 31916 deepu asaram keshopur post kudrail etawah utter pradesh please aprovle,428
hanumant pandharinath bhaske wadi khurd tq palam dist parbhani 431720 pm kisan registration xxxxx adhar authentication success full last installment pending land seeding problem issus plesse verify strating payment 712 1574 hollding no1218,429
à°¨à°®à°¸à°•à°° à°¸à°° à°¨à°ªà°° à°ªà°—à°² à°¸à°§à°•à°° à°°à°¡à°¡ à°—à°°à°® à°—à°—à°° à°®à°¡à°² à°µà°£à°µà°• à°•à°° à°¨à°—à°° à°œà°²à°² à°ªà°Ž à°•à°¸à°¨ à°à°¡ à°¨à°¬à°° xxxxx à°¨ à°¯à°•à°• à°¬à°¯à°• à°…à°•à°Ÿ à°¨à°¬à°° bank reection à°•à°°à°£à°— à°¨à°• à°ªà°Ž à°•à°¸à°¨ à°¡à°¬à°¬à°² à°ªà°¡à°¡ à°²à°¦ à°¨à°¯à°•à°• à°•à°¤à°¤ à°…à°•à°Ÿ à°Žà°¯à°° à°Ÿà°² à°ªà°®à°Ÿ à°¬à°¯à°• à°…à°•à°Ÿ à°¨à°¬à°° x7x0x3x5x7 ifsc code xxxxx à°• à°ªà°Ž à°•à°¸à°¨ à°¡à°¬à°¬à°² à°µà°šà°šà°² à°šà°¡à°—à°²à°°,430
land mapping done pm kissan kindly done mapping,431
consumer affair consumer protection unit related consumer protection act rule purchased campus shoe amazon 16th october 2022 r 825 however within 15 month shoe teared sole came shoe rejected piece made several call call center campus shoe given website replace shoe saying warranty shoe 1 month finished replace shoe think cheated selling rejected piece ready replace item campus big company shoe doesnt lasted even 2 month please take action request instruct campus company replace defected shoe,432
labour employment transfer related issue non receipt annexure k name address establishment ibm india pvt ltd uan x0x8x0x9x7x0 pf code pf account xyxkxpxxxxxxxxxxxxx ppo provided scheme certificate number provided pf office regional office kr puram kindly provide annexure k pf account xyxkxpxxxxxxxxxxxxx worked ibm india pvt ltd 2008 2014,433
financial service banking division pensionretirement benefit related nonpayment revised pensionarrears departmentbankfinancial institute state bank india branch name bank branch sbi goshainganj faizabad xxxxx acount number x0x5x6x5x2x saving account x0x5x6x5x2x xxxxx recipient family pension regard wish inform received pension eight month ie march 2022 october 2022 therefore requested credit pension march 2022 october 2022 sb account earliest,434
labour employment transfer related issue non receipt annexure k name address establishment csc india pvt ltd uan x0x8x0x9x7x0 pf code pf account xnxxxxxxxxxxxx ppo provided scheme certificate number provided pf office regional office tambaram please provide annexure k pf xnxxxxxxxxxxxx worked csc india pvt ltd 2014 2015,435
health family welfare cghs health centre medical reimbursement claim location cghs centre new delhi east zone acknowledgement wc diary provided ben id provided amount claimed provided cghs beneficiary id provided dear sir mera naam sanny gupta hai mera tretment esi chal rha tha ivf tretment abhi unke pas tretmnet nhi hai unony muje cghs panel pr p1 form bna k refer kr rhe hai pr muje cghs panel pe ivf hospital mata roop rani magoo mila hai pr muje nhi pata wo apke cghs panel aata hai ya nhi plz muje bataye ya koi aur hospital batae jha tretment cash le kra sako apna x7x6x8x2x6,436
financial service banking division fraud departmentbankfinancial institute private sector bank à¤¤à¤°à¤Ÿ à¤ªà¤°à¤£ à¤ªà¤šà¤¸ à¤¹à¤œà¤° à¤°à¤ªà¤ à¤—à¤²à¤¤ à¤–à¤¤ à¤® à¤ªà¤¸ à¤œà¤¨ à¤• à¤¸à¤®à¤¬à¤¨à¤§ à¤®,437
railway railway board complaint staff train station railway board zone psu pu office northern railway moradabad respect sir i39m writing mail regarding mother issue actually late father suresh saxena retired northan railway asm post rishikesh mother getting railway pas went rishikesh railway station s rishikesh misbehave 76 year old mother said make pas go cyber make online scold abuse mother rudely even said chahe moradabad complain karo ya kahi mujhe fark nahi padta 76 year old mother trying fix issue make pas still helpless neither s rishikesh making make online unless enter father record record become frustrated trying suicide took matter seriously father done service life department playing game sir complaint many time rail madad keep sending msg u problem resolved without ane solution please sir want take action s rishikesh called mr sharma sir solve issue mother decide either suicide go railway minister even want complain rail madad send msg problem resolved closed sir mother dare go railway station unless man call come plz resolved either say sorry must transfered father name late suresh saxena mother name smt saraswati saxena name rakesh saxena contact number x7x0x2x4x9x4,438
road transport highway construction maintenance national highway others ministryorganisation national highway authority india nhai name state rajasthan national highway number nh 27 stretch name state district nh27 rajasthan sirohi district à¤®à¤²à¤° à¤Ÿà¤² à¤ªà¤²à¤œ à¤• à¤¦à¤¨ à¤¤à¤°à¤« à¤• à¤°à¤¡ à¤²à¤‡à¤Ÿ à¤ªà¤›à¤² 1 à¤¸à¤² à¤¸ à¤¬à¤¦ à¤¹ à¤¯à¤¹ à¤•à¤·à¤¤à¤° à¥™à¤¤à¤°à¤¨à¤• à¤ªà¤¹à¥œ à¤µ à¤†à¤¦à¤µà¤¸ à¤•à¤·à¤¤à¤° à¤¹ à¤œà¤¹ à¤ªà¤° à¤°à¤¤à¤° à¤® à¤—à¥œà¤¯ à¤ªà¤° à¤ªà¤¤à¤¥à¤° à¤«à¤• à¤œà¤¤ à¤¹ à¤²à¤Ÿà¤ªà¤Ÿ à¤• à¤œà¤¤ à¤¹à¤°à¤¤à¤° à¤® à¤°à¤¡ à¤²à¤‡à¤Ÿ à¤¬à¤¦ à¤¹ à¤œ à¤Ÿà¤² à¤ªà¤²à¤œ à¤¬à¤œà¤² à¤¬à¤² à¤¬à¤šà¤¨ à¤• à¤²à¤ à¤¯ à¤¬à¤¦ à¤°à¤–à¤¤ à¤¹ à¥›à¤¬ à¤‡à¤¨à¤¸ à¤ªà¤› à¤œà¤¤ à¤¹ à¤¤ à¤•à¤¹ à¤œà¤¤ à¤¹ à¤• à¤¯ à¥™à¤°à¤¬ à¤¹ à¤ªà¤²à¤œ à¤‡à¤¸ à¤ à¤• à¤•à¤°à¤µ à¤•à¤°à¤µà¤¨ à¤• à¤•à¤ª à¤•à¤°à¤µ,439
sub order passed three h additional collector mumbai section 35 slum act 1971 must uploaded provided public rti act 2005 public document control corruption bias order allegation taking money favorable order passed matter remanded back etc respected sir unofficially rate declare eligible noneligible sra scheme nowadays corruption sra increasing day day officer become inhuman law overcome corruption biasness eligibility order passed h additional collector others must overloaded website must given public asking rti act 2005 please needful per law regard,440
land resource land regulation related matter land related matter others state tamil nadu senior citizen 81 retired branch manager service quasigovernment sponsored government tamilnadu native kattumannarkoil cuddalore district detail governmentprivate poramboke land andangal uploaded anytimeanywhere eservices initiated tamilnadu government misleading information information eservice dynamically updated hence physical visit office revenue department required obtain information totally wrong development even complaint assistant director survey settlement indirectly force visit revenue office official villagewise name v o contact detail concerned village uploaded eservice website acknowledgment tahsildar receipt petition email complainant forced wait indefinitely getting reply,441
complaint f9swzcourt matterxpxx0x2x1x4x5x dated 21112022 already forwarded transport department delhi mansa authority attached complaint letter already forwarded regional transport officer rto transport department govt punjab mansa pb31 pin code 151505 narender singh sangwan first owner purchased hyundai i10 car 17022010 registration dl 9c q 9012 however checking vehicle detail rto office mparivahan showing registration xxxxx allocated two location mansa transport authority allocated dl series number punjab due facing issue possible 2 vehicle registration number running road request please rectify issue soon possible car model hyundai i10 registration xxxxx registered 17022010 owner narender singh sangwan number allocated another user detail attached pdf car model alto lx bsiii owner sikander singh registration xxxxx thanks rahul sangwan sh narender singh sangwan x8x1x9x1x9xxxxxxxxxxx,442
à¤®à¤¹à¤¦à¤¯ à¤¶à¤°à¤®à¤¨à¤œ à¤¸ à¤¨à¤µà¤¦à¤¨ à¤¹ à¤• à¤ªà¤°à¤°à¤¥ à¤—à¤°à¤® à¤…à¤•à¤–à¤ªà¤° à¤¤à¤¹à¤¸à¤² à¤—à¤¢à¤®à¤•à¤¤à¤¶à¤µà¤° à¤œà¤² à¤¹à¤ªà¤¡ à¤• à¤¨à¤µà¤¸ à¤¹ à¤®à¤° à¤®0 x4x2x2x2x7 à¤¹ à¤ªà¤°à¤°à¤¥ à¤• à¤—à¤µ à¤® à¤†à¤¬à¤¦ à¤® à¤œà¤¨ à¤µà¤² à¤°à¤¸à¤¤ à¤ªà¤° à¤—à¤µ à¤• à¤¦à¤¬à¤— à¤°à¤¹à¤² à¤ªà¤¤à¤° à¤µà¤°à¤¨à¤¦à¤° à¤…à¤¨à¤œ à¤ªà¤¤à¤° à¤“à¤®à¤•à¤° à¤†à¤¦ à¤²à¤— à¤¨ à¤œà¤¬à¤°à¤¨ à¤…à¤µà¤§ à¤•à¤¬à¤œ à¤•à¤° à¤°à¤– à¤¹ à¤¶à¤°à¤®à¤¨à¤œ à¤µà¤°à¤· 2010 à¤® à¤…à¤µà¤§ à¤•à¤¬à¤œ à¤§à¤°à¤¯ à¤ªà¤° à¤¤à¤¹à¤¸à¤² à¤—à¤¢à¤®à¤•à¤¤à¤¶à¤µà¤° à¤¨ à¤œà¤°à¤®à¤¨ à¤­ à¤•à¤¯ à¤—à¤¯ à¤¥ à¤²à¤•à¤¨ à¤†à¤œ à¤¤à¤• à¤‰à¤•à¤¤ à¤…à¤µà¤§ à¤•à¤¬à¤œà¤§à¤° à¤‰à¤•à¤¤ à¤•à¤¬à¤œ à¤¸ à¤¬à¤¦à¤–à¤² à¤¨à¤¹ à¤¹à¤ à¤¹ à¤…à¤­ à¤­ à¤…à¤µà¤§ à¤•à¤¬à¤œ à¤œà¤®à¤¯ à¤¹à¤ à¤¹ à¤¶à¤°à¤®à¤¨à¤œ à¤–à¤¸à¤° à¤¨0321 à¤® à¤°à¤¸à¤¤ à¤¦à¤°à¤œ à¤¹ à¤²à¤•à¤¨ à¤†à¤œ à¤­ à¤…à¤µà¤§ à¤•à¤¬à¤œ à¤¬à¤°à¤•à¤°à¤° à¤¹ à¤¨à¤¯à¤¯à¤¹à¤¤ à¤® à¤…à¤µà¤§ à¤•à¤¬à¤œà¤§à¤°à¤¯ à¤• à¤¬à¤¦à¤–à¤² à¤•à¤° à¤°à¤¸à¤¤ à¤–à¤²à¤µà¤¯ à¤œà¤¨ à¤…à¤¤ à¤†à¤µà¤¶à¤¯à¤• à¤¹ à¤¹à¤²à¤• à¤²à¤–à¤ªà¤² à¤• à¤•à¤°à¤¯à¤µà¤¹ à¤¸ à¤à¤¸ à¤ªà¤°à¤¤à¤¤ à¤¹à¤¤ à¤¹ à¤• à¤µ à¤…à¤µà¤§ à¤•à¤¬à¤œà¤§à¤°à¤¯ à¤¸ à¤®à¤² à¤—à¤¯ à¤¹ à¤¤à¤¥ à¤•à¤¬à¤œ à¤¨à¤¹ à¤¹à¤Ÿà¤µà¤¨ à¤šà¤¹à¤¤ à¤¹ à¤¶à¤°à¤®à¤¨à¤œ à¤¸ à¤µà¤¨à¤®à¤° à¤¨à¤µà¤¦à¤¨ à¤¹ à¤• à¤–à¤¸à¤° à¤¸0 321 à¤—à¤°à¤® à¤…à¤•à¤–à¤ªà¤° à¤ªà¤°à¤—à¤¨ à¤µ à¤¤à¤¹à¤¸à¤² à¤—à¤¢à¤®à¤•à¤¤à¤¶à¤µà¤° à¤œà¤² à¤¹à¤ªà¤¡ à¤¸ à¤…à¤µà¤§ à¤•à¤¬à¤œ à¤¹à¤Ÿà¤µà¤•à¤°à¤¬à¤¦à¤–à¤² à¤•à¤°à¤¨ à¤• à¤•à¤·à¤Ÿ à¤•à¤° à¤†à¤ªà¤• à¤…à¤¤ à¤•à¤ª à¤¹à¤—,443
corporate affair investor greivance non payment matured deposit interest thereon complete correct name company sahara india q shop company cin u74999mh2011plc218870 state roc maharashtra à¤®à¤¨à¤¨à¤¯ à¤®à¤¹à¤¦à¤¯ à¤œ à¤…à¤—à¤°à¤œ à¤¨à¤¯ à¤ˆà¤¯à¤° à¤• à¤¨à¤®à¤¸à¤•à¤° à¤¸à¤¦à¤° à¤†à¤ªà¤• à¤…à¤¬à¤—à¤¤ à¤•à¤°à¤¨ à¤¹ à¤• à¤†à¤ª à¤• à¤¦à¤µà¤° à¤¸à¤¹à¤° à¤‡à¤¡à¤¯ à¤•à¤°à¤¡à¤Ÿ à¤•à¤ªà¤°à¤Ÿà¤µ à¤¸à¤¸à¤¯à¤Ÿ à¤¸à¤¹à¤° à¤¸à¤Ÿà¤° à¤®à¤²à¤Ÿ à¤ªà¤°à¤ªà¤œ à¤¸à¤¸à¤¯à¤Ÿ à¤¸à¤¹à¤° à¤¯à¤¨à¤µà¤°à¤¸à¤² à¤¸à¤¸à¤¯à¤Ÿ à¤¸à¤¹à¤° q à¤¶à¤ª à¤• à¤¶à¤•à¤¯à¤¤ à¤• à¤¬à¤° à¤® à¤®à¤¨à¤¨à¤¯ à¤®à¤¹à¤¦à¤¯ à¤œ à¤¸à¤¹à¤° à¤‡à¤¡à¤¯ à¤•à¤®à¤ªà¤¨ à¤µà¤—à¤¤ 2012 à¤¸à¤² à¤¸ à¤­à¤—à¤¤à¤¨ à¤¨à¤¹ à¤•à¤° à¤°à¤¹ à¤¹ à¤”à¤° à¤†à¤ªà¤• à¤¹à¤®à¤¨ à¤¹à¤®à¤° à¤¸à¤­ à¤¸à¤¹à¤° à¤‡à¤¡à¤¯ à¤® à¤œà¤® à¤•à¤ à¤–à¤¤ à¤• à¤¶à¤•à¤¯à¤¤ à¤†à¤ªà¤• à¤‡à¤¸ à¤ªà¤°à¤Ÿà¤² à¤ªà¤° à¤¸à¤¨à¥¨à¥¦à¥¨à¥¦ à¤¸ à¤¸à¤¨ 2022 à¤¤à¤• à¤²à¤—à¤¤à¤° à¤•à¤° à¤¦ à¤¹ à¤²à¤•à¤¨ à¤†à¤ª à¤¦à¤µà¤° à¤­ à¤¹à¤® à¤¸à¤¹à¤° à¤‡à¤¡à¤¯ à¤¸ à¤­à¤—à¤¤à¤¨ à¤†à¤œ à¤¤à¤• à¤¨à¤¹ à¤®à¤² à¤¹ à¤œà¤¸à¤¸ à¤†à¤ª à¤­ à¤†à¤® à¤œà¤¨à¤¤ à¤• à¤•à¤ˆ à¤­à¤—à¤¤à¤¨ à¤¨à¤¹ à¤¦à¤² à¤¬ à¤°à¤¹ à¤¹ à¤¹à¤® à¤—à¤°à¤¬ à¤œà¤¨à¤¤ à¤†à¤ªà¤¸ à¤¹ à¤¬à¤¹à¤¤ à¤‰à¤®à¤®à¤¦ à¤²à¤— à¤• à¤†à¤ª à¤¦à¤µà¤° à¤­à¤—à¤¤à¤¨ à¤²à¤¨ à¤• à¤²à¤ à¤‡à¤¤à¤œà¤° à¤•à¤° à¤°à¤¹ à¤¹ à¤®à¤¨à¤¨à¤¯ à¤®à¤¹à¤¦à¤¯ à¤œ à¤†à¤ª à¤¸à¤¹à¤° à¤‡à¤¡à¤¯ à¤¸ à¤­à¤—à¤¤à¤¨ à¤œà¤²à¤¦ à¤¸ à¤œà¤²à¤¦ à¤¦à¤² à¤¬ à¤¦ à¤†à¤ªà¤• à¤¬à¤¹à¤¤ à¤¬à¤¹à¤¤ à¤‰à¤ªà¤•à¤° à¤°à¤¹à¤— à¤‡à¤¸ à¤—à¤°à¤µ à¤œà¤¨à¤¤ à¤ªà¤° à¤¹à¤®à¤° à¤¸à¤­ à¤¶à¤•à¤¯à¤¤ à¤• à¤†à¤ªà¤• à¤ªà¤¸ à¤­à¤œ à¤šà¤• à¤¹ à¤¸à¤­ à¤¶à¤•à¤¯à¤¤ à¤• à¤œà¤²à¤¦ à¤¸ à¤œà¤²à¤¦ à¤¨à¤µà¤°à¤£ à¤•à¤°à¤• à¤¹à¤® à¤­à¤—à¤¤à¤¨ à¤¦à¤² à¤¬ à¤¦ à¤§à¤¨à¤¯à¤¬à¤¦,444
financial service banking division service matter related departmentbankfinancial institute bank baroda à¤¤à¤°à¤Ÿ à¤ªà¤°à¤£ à¤¬à¤• à¤‘à¥ž à¤¬à¥œà¤¦ à¤®à¤¹à¤°à¤·à¤Ÿà¤° à¤® 50 à¤¹à¤œà¤° à¤°à¤ªà¤ à¤­à¤œ à¤¦à¤¯ à¤—à¤¯ à¤œà¤¸ à¤µà¤ªà¤¸ à¤•à¤°à¤¨ à¤• à¤•à¤ª à¤•à¤°,445
labour employment grievance pertains epfo name address establishment xxxxx uan provided pf code pf account provided ppo provided scheme certificate number provided pf office regional office mumbaibandra hlo mam sanjay kumar punjab mam maine epfo portal pe xaxixxx0x2x4x5x5 complaint number received complaint ignore reason complaint xoxbxxx0x2x9x6x2 pg portal response complaint regard sanjay kumar x4x7x0x1x5 khanna punjab 141412,446
à¤¶à¤°à¤®à¤¨ à¤œ à¤†à¤ªà¤¸ à¤¨à¤µà¤¦à¤¨ à¤¹ à¤• à¤ªà¤°à¤°à¤¥ ramakant à¤—à¤°à¤® à¤¦à¤µà¤¤à¤¹ à¤ªà¤¸à¤Ÿ à¤¬à¤² à¤œà¤² à¤•à¤¶à¤¨à¤—à¤° à¤• à¤¸à¤¥à¤ˆ à¤¨à¤µà¤¸ à¤¹ à¤ªà¤°à¤°à¤¥ à¤• pm à¤•à¤¸à¤¨ à¤°à¤œà¤¸à¤Ÿà¤°à¤¶à¤¨ à¤¨à¤¬à¤° xxxxx à¤¹ à¤ªà¤°à¤°à¤¥ à¤¸à¤šà¤° à¤°à¤ª à¤¸ pm à¤•à¤¸à¤¨ à¤¨à¤§à¤¯à¤œà¤¨ à¤®à¤² à¤°à¤¹ à¤¥ à¤œ à¤ªà¤°à¤°à¤¥ à¤• à¤­à¤® à¤¸à¤¡à¤— à¤¨ à¤¹à¤¨ à¤• à¤•à¤°à¤£ à¤µà¤šà¤¤ à¤•à¤° à¤¦à¤¯ à¤—à¤¯ à¤¹ à¤¶à¤°à¤®à¤¨ à¤œ à¤†à¤ªà¤¸ à¤…à¤¨à¤°à¤§ à¤¹ à¤• à¤ªà¤°à¤°à¤¥ à¤• à¤­à¤® à¤¸à¤¡à¤— à¤•à¤° à¤• à¤¸à¤®à¤¸à¤¯ à¤• à¤¸à¤®à¤§à¤¨ à¤•à¤¯ à¤œà¤ à¤œ à¤ªà¤°à¤°à¤¥ à¤–à¤¤à¤¨ à¤–à¤¸à¤° à¤¨à¤¬à¤° 538 à¤…à¤Ÿà¤š à¤•à¤¯ à¤¹,447
